"Var";"OxyTime";"PatchNo";"R";"G";"B";"L";"a";"b";"Lwc";"awc";"bwc"
"A104";0;1;0,827481617647059;0,541023284313725;0,257077205882353;63,6780940112313;21,3861290188758;48,997300054444;60,6225511824288;16,0546919042134;53,7252799634669
"A104";0;2;0,795818014705882;0,335952818627451;0,219469975490196;51,357671122253;44,8256298222165;39,9938726314714;48,7745991811316;38,9621570436325;44,1521902026324
"A104";0;3;0,327359068627451;0,127512254901961;0,16280637254902;20,3850759606057;24,7116516963204;5,88109267904764;18,9897594773676;21,5190884884894;9,90564959171253
"A104";0;4;0,283670343137255;0,147640931372549;0,151317401960784;19,6331574083683;16,4600974224556;6,58724871596483;18,2666759439474;13,7260828469034;10,4350189508117
"A104";0;5;0,907889093137255;0,607689950980392;0,294209558823529;70,187354275533;21,3770689645746;52,3169505572197;66,8821904716279;15,6991466424681;57,5084495683812
"A104";0;6;0,869592524509804;0,415058210784314;0,254151348039216;58,1777817693312;42,4868434957983;43,7253598636803;55,3331681781751;36,3784674121904;48,3406814748765
"A104";0;7;0,444975490196078;0,187622549019608;0,224387254901961;29,2646365094245;29,9331044756704;8,44009153772409;27,5288013692763;26,0024572052789;13,3197143809391
"A104";0;8;0,331066176470588;0,190808823529412;0,186611519607843;24,585026698082;16,1254180245138;7,62723641049439;23,028648011782;13,1444409810486;11,9956339574539
"A104";0;9;0,956740196078431;0,721446078431373;0,379779411764706;78,6709844055097;12,5563919258028;51,894890748895;75,0404853193348;6,87362454209683;58,2275988408087
"A104";0;10;0,920833333333333;0,505392156862745;0,317156862745098;64,8790346218667;36,752635946749;43,5330563473861;61,7774374099093;30,5778878815364;49,0338661618087
"A104";0;11;0,52797181372549;0,28875612745098;0,316207107843137;38,8275137746097;26,6544795790234;7,34201633401723;36,7249557426434;22,3804022676951;13,5784158695137
"A104";0;12;0,438373161764706;0,28062193627451;0,276746323529412;34,9204328671711;17,089272966867;7,71013933333462;32,9677058922403;13,5085358495822;13,4013107066054
"A104";0;13;0,998008578431373;0,786887254901961;0,449632352941176;83,9714730422311;9,46420051626801;49,8183335270908;80,1377076725931;3,65573430046873;57,0691028486119
"A104";0;14;0,967784926470588;0,581602328431372;0,376240808823529;70,7745421766201;32,3593997363957;43,1079858105664;67,4468605426566;26,0932197184358;49,416757075721
"A104";0;15;0,71202512254902;0,445358455882353;0,434574142156863;55,0468460916305;26,5277150912537;12,8468473160223;52,3222994796882;21,3955733677035;20,5511592030562
"A104";0;16;0,520634191176471;0,403446691176471;0,381648284313725;46,3295058255751;11,0842669574516;7,72846632921662;43,9392569508807;7,19996358098279;14,8881024529838
"A104";0;17;0,996829044117647;0,843259803921569;0,527941176470588;87,7108504779375;3,64392922932444;44,5952628560887;83,7336852435105;-2,06867584726328;52,9187680521683
"A104";0;18;0,990701593137255;0,673054534313726;0,453737745098039;76,9422665592796;23,9564857116945;40,6314120659039;73,3780613708644;17,7877122722583;48,0152685038244
"A104";0;19;0,782613357843137;0,530897671568627;0,493321078431373;62,6401408457277;23,382121122784;15,1528274767663;59,6244020608201;18,0047818802434;23,5750339034652
"A104";0;20;0,654243259803922;0,528569240196078;0,481020220588235;58,8704993524245;10,3278384428813;11,1367715239189;55,9993210163448;5,81345966654118;19,5273412310674
"A104";0;21;0,998529411764706;0,887438725490196;0,630606617647059;90,9222260169525;0,748427102514881;35,5978502792203;86,8219090477783;-4,98850166820652;45,3529365832241
"A104";0;22;0,979656862745098;0,697794117647059;0,496813725490196;78,2476945839989;20,4709512116031;36,5225117809183;74,6334280670725;14,4093644444885;44,5393683413154
"A104";0;23;0,954656862745098;0,718382352941176;0,627205882352941;79,3949330313278;18,7479382597432;20,3158356735947;75,7366715336709;12,7125847680683;30,313633099309
"A104";0;24;0,957015931372549;0,852619485294118;0,771645220588235;88,4973254430712;5,9936906754996;13,5316453732865;84,49;0,120000000000009;25,47
"A104";60;1;0,828676470588235;0,53765318627451;0,251654411764706;63,5003115825873;21,9041714613046;49,4730306059879;60,4207165631362;16,5514275820886;54,0916347547885
"A104";60;2;0,795863970588235;0,335079656862745;0,215962009803922;51,3090640840235;44,8940372112954;40,4197798729101;48,7017201077455;39,0159246600328;44,4963583842625
"A104";60;3;0,326930147058824;0,127068014705882;0,162362132352941;20,3378746541378;24,7179699972398;5,89093554803505;18,9302583118286;21,5199913581905;9,897297249136
"A104";60;4;0,235952818627451;0,157521446078431;0,161289828431373;18,6099300808017;9,54482558191647;3,1193427088765;17,269248941588;7,2140849070538;7,2175779037807
"A104";60;5;0,900229779411765;0,647074142156863;0,307306985294118;72,3758074040343;15,4051384906014;53,0959537845293;68,9524032575146;9,91179419687188;58,4455646453226
"A104";60;6;0,866666666666667;0,414613970588235;0,252742034313725;58,0405639247199;42,2420347254246;43,7280789310726;55,1724625630912;36,1409450034676;48,2955473526986
"A104";60;7;0,408210784313725;0,200367647058824;0,239583333333333;28,5463096744904;24,8337160078348;4,65326070140084;26,8207240676217;21,1927004303074;9,85573072079386
"A104";60;8;0,289476102941176;0,203446691176471;0,194439338235294;24,0665465966301;9,50281443053316;5,34938347297781;22,5144930903063;6,8836393029828;9,89673431890834
"A104";60;9;0,957720588235294;0,674632352941177;0,351102941176471;75,7760398905266;18,4571022249427;52,075804166971;72,2209213038754;12,6267559245654;57,978402482347
"A104";60;10;0,926393995098039;0,474310661764706;0,297840073529412;63,3931643863044;41,0481154857128;44,4163035806512;60,3177199162719;34,7229832694804;49,594258953434
"A104";60;11;0,52640931372549;0,28719362745098;0,314644607843137;38,6686205567785;26,6723655850694;7,35836883125931;36,5509280819254;22,3983676980666;13,556245945164
"A104";60;12;0,401271446078431;0,299310661764706;0,294301470588235;35,135938962957;10,7687026152371;5,02321917934353;33,155091595061;7,49537358664298;11,0313644295404
"A104";60;13;0,994975490196078;0,783210784313725;0,441544117647059;83,6436751767239;9,47666784246681;50,4080074508694;79,7837888481619;3,6861713683774;57,5116282547378
"A104";60;14;0,966973039215686;0,581066176470588;0,375520833333333;70,7165002422087;32,3364513118291;43,1268237939337;67,3573724987567;26,066422573347;49,3929111291601
"A104";60;15;0,711933210784314;0,445266544117647;0,433930759803922;55,0347739504513;26,5118170683099;12,9250617793523;52,2831075517807;21,3744760831876;20,5971407556482
"A104";60;16;0,523299632352941;0,40516237745098;0,375260416666667;46,4795980538935;10,8597768223213;8,92661167434653;44,0593325838117;6,97771147915038;15,9514483516096
"A104";60;17;0,999509803921569;0,841544117647059;0,528063725490196;87,6661880996887;4,14237715420784;44,5369975121144;83,6504821206544;-1,58979264723963;52,8234482551075
"A104";60;18;0,990180759803922;0,672533700980392;0,452925857843137;76,8940187809389;23,9565780085779;40,6747039825807;73,2955931662494;17,7857191700341;48,0133143300705
"A104";60;19;0,79546568627451;0,496982230392157;0,460523897058824;60,8532761381039;28,4066432021897;17,4864565704354;57,8762190459748;22,8626402224009;25,3899621581176
"A104";60;20;0,676348039215686;0,495955882352941;0,449203431372549;57,1675314066582;16,1489748590024;13,4856116212729;54,3332486117863;11,4275121939337;21,3684884093553
"A104";60;21;0,997916666666667;0,888112745098039;0,627328431372549;90,9380451986389;0,507636918650356;36,0395762850619;86,7955976430534;-5,21306428943846;45,7099815435308
"A104";60;22;0,978630514705882;0,747257965686275;0,52765012254902;81,3177313060909;14,4867098963733;36,3929714793016;77,5479448150884;8,56410583396061;44,7858870982205
"A104";60;23;0,958946078431373;0,717769607843137;0,626593137254902;79,4667762871894;19,2281557273469;20,5161849760875;75,7686900416824;13,1618725279858;30,470504191566
"A104";60;24;0,957567401960784;0,853079044117647;0,771890318627451;88,5395367934554;5,99324177389199;13,5602890373806;84,49;0,120000000000009;25,47
"A104";120;1;0,830238970588235;0,539491421568628;0,252313112745098;63,6602373622415;21,8278542272351;49,5801244972688;60,611967938029;16,5029670754361;54,2350609527078
"A104";120;2;0,797441789215686;0,335615808823529;0,216145833333333;51,3993221024746;44,9795319156623;40,5125741970892;48,8202274426963;39,1338187886557;44,6132482444267
"A104";120;3;0,369669117647059;0,119806985294118;0,152895220588235;21,9354539589807;29,7415912208111;10,0863577399551;20,4838202678716;26,2276249718026;13,8303162608967
"A104";120;4;0,235891544117647;0,157460171568627;0,158930759803922;18,5850372005075;9,44430234254848;3,50285606340887;17,2616101693507;7,13410478539636;7,55897933446449
"A104";120;5;0,902098651960784;0,647380514705882;0,309160539215686;72,4515638269607;15,5914151873418;52,9739415017082;69,0668865216266;10,1159799724517;58,3772332214533
"A104";120;6;0,867769607843137;0,415870098039216;0,253538602941176;58,147153198727;42,2001178345011;43,7530877175009;55,3098468151132;36,1373570247278;48,3563963537983
"A104";120;7;0,408088235294118;0,200245098039216;0,239460784313725;28,5333401656515;24,8351380695841;4,65473969964934;26,8292325244991;21,2196125268526;9,86130302475732
"A104";120;8;0,287530637254902;0,204718137254902;0,185263480392157;24,0338163040859;8,68554172890412;6,86055904447833;22,5018869223123;6,12497072204815;11,2388740252923
"A104";120;9;0,957751225490196;0,722457107843137;0,377359068627451;78,7532887773482;12,4851701197985;52,2915046319002;75,1274703943305;6,83285133885436;58,5829953152629
"A104";120;10;0,926531862745098;0,474448529411765;0,297977941176471;63,405592495796;41,0458234509452;44,4136621565286;60,3670672825741;34,7627735938187;49,6192265565471
"A104";120;11;0,526761642156863;0,287545955882353;0,31499693627451;38,7044549496639;26,6683296108989;7,35467099552535;36,61114060724;22,4211407774491;13,565546016165
"A104";120;12;0,401286764705882;0,299662990196078;0,285738357843137;35,1026395698415;10,362671530461;6,35308109131467;33,1471518779214;7,130757216049;12,2134434807992
"A104";120;13;0,997380514705882;0,7859375;0,444577205882353;83,8817373224073;9,42466580014728;50,332616024252;80,0596743208547;3,65532389545808;57,5054243464765
"A104";120;14;0,968030024509804;0,582123161764706;0,376118259803922;70,8108590662128;32,3129530385002;43,1696752450667;67,4889647793828;26,0790228716543;49,4688939313881
"A104";120;15;0,712928921568627;0,446262254901961;0,434926470588235;55,1310574050033;26,5015471798385;12,916324832609;52,4091645939941;21,3923288089416;20,6135469938495
"A104";120;16;0,521078431372549;0,405085784313725;0,375183823529412;46,4122865905946;10,6327695616921;8,83456464639767;44,0240252545887;6,78788968743016;15,8704542831555
"A104";120;17;0,996951593137255;0,843382352941176;0,527941176470588;87,7214061716511;3,64032230883682;44,6091255508162;83,7524148462596;-2,04003224904625;52,9224687806439
"A104";120;18;0,992141544117647;0,674494485294118;0,454886642156863;77,0717327664539;23,9336934431003;40,6510594930265;73,5102606111508;17,7916469938706;48,0405630893075
"A104";120;19;0,79640012254902;0,497916666666667;0,462607230392157;60,9478589654782;28,4291107203492;17,3190770614962;58,0033810991059;22,9141970238571;25,2678529708343
"A104";120;20;0,65499387254902;0,529503676470588;0,479503676470588;58,9424974278986;10,2132722896352;11,4616377382318;56,0747564940527;5,72561376073705;19,8137213495334
"A104";120;21;0,996813725490196;0,88921568627451;0,629901960784314;90,9941326264047;0,330035511943161;35,7767327002673;86,8999075292323;-5,35637665712047;45,5086979998319
"A104";120;22;0,978523284313725;0,744852941176471;0,52984068627451;81,1771967554526;14,8512492580041;35,9212888980662;77,4586253902519;8,95085670244394;44,3733272716546
"A104";120;23;0,955759803921569;0,719485294117647;0,628308823529412;79,4956557678111;18,7406213517616;20,3087011513004;75,8414300554469;12,7326894707693;30,307294911167
"A104";120;24;0,956709558823529;0,852604166666667;0,77140012254902;88,4883386758436;5,95818577761098;13,5507833072405;84,49;0,120000000000009;25,47
"A104";180;1;0,829044117647059;0,538296568627451;0,251118259803922;63,5488898776514;21,847713292458;49,5934377712813;60,3643399701669;16,9086212693771;53,6588862964813
"A104";180;2;0,796844362745098;0,336060049019608;0,216023284313725;51,395041254438;44,8681513623179;40,5176002598411;48,6970416629687;39,334747901752;44,1254773120161
"A104";180;3;0,370220588235294;0,120220588235294;0,153308823529412;21,9845988422133;29,7520127328051;10,0847953113577;20,463976104236;26,4048825326293;13,509887413671
"A104";180;4;0,235968137254902;0,157536764705882;0,159007352941176;18,5940273972078;9,44360453204449;3,50242447504896;17,2091380930737;7,29864562996349;7,24192576966617
"A104";180;5;0,900765931372549;0,64561887254902;0,307383578431373;72,3019245286297;15,6612380877829;53,0096325392209;68,7669677740998;10,6183091778849;57,745137219824
"A104";180;6;0,86875;0,416850490196078;0,254518995098039;58,2358806016365;42,1835061157001;43,7326377012509;55,2640243373244;36,4589041187102;47,804693898556
"A104";180;7;0,408088235294118;0,200245098039216;0,239460784313725;28,5333401656515;24,8351380695841;4,65473969964934;26,7505542019175;21,4250771921971;9,45271162051853
"A104";180;8;0,28828125;0,20546875;0,186014093137255;24,1189533072024;8,67938913203806;6,85533909043794;22,5128867833411;6,30815889730871;10,8871858905722
"A104";180;9;0,954901960784314;0,719607843137255;0,374509803921569;78,4947931905465;12,5173558407694;52,3201523295789;74,7119197227262;7,33785472530107;57,8687618455084
"A104";180;10;0,926639093137255;0,474555759803922;0,298085171568627;63,4152587192353;41,044040967651;44,4116080255276;60,2360584161742;35,1289693998572;49,0266663701987
"A104";180;11;0,527282475490196;0,288066789215686;0,312086397058824;38,7349664621313;26,5535532290915;7,8643385223643;36,543782742896;22,5655310815034;13,5275081307933
"A104";180;12;0,402512254901961;0,300888480392157;0,286963848039216;35,2337185469021;10,3544226195235;6,34708333937798;33,1826989297891;7,36359004233078;11,7586818691131
"A104";180;13;0,995389093137255;0,783946078431373;0,438848039215686;83,6914802163925;9,36965496281589;50,8001742735924;79,7005697890014;4,1016270788054;57,1338357526437
"A104";180;14;0,971492034313725;0,581908700980392;0,372227328431373;70,8973903434789;32,6231069566802;43,8113356081654;67,4186607621536;26,7795958075588;49,3833736605627
"A104";180;15;0,730989583333333;0,418489583333333;0,407460171568627;53,9692768297616;31,3815496733401;15,4816978313646;51,1682238622383;26,4146921429954;22,1286387459903
"A104";180;16;0,523360906862745;0,405223651960784;0,375321691176471;46,4858413715436;10,8594184057871;8,92631118608136;43,9843698781652;7,30226400981032;15,397067124217
"A104";180;17;0,999310661764706;0,841436887254902;0,520327818627451;87,6282280325934;3,95488964366592;45,4655548755559;83,4797193041681;-1,2251256951234;52,8504714178966
"A104";180;18;0,991038602941177;0,673391544117647;0,453783700980392;76,9717763858228;23,9465561839295;40,6643520691838;73,2498732600404;18,2553058288943;47,3035837452721
"A104";180;19;0,796599264705882;0,498115808823529;0,461580882352941;60,9601975031662;28,3924088319095;17,4858156188293;57,8792797151789;23,2427268236495;24,7469739294824
"A104";180;20;0,67765012254902;0,497257965686275;0,450505514705882;57,2944671381965;16,1394602924139;13,4772832688559;54,360298114555;11,7929172484095;20,7391645734061
"A104";180;21;0,998069852941176;0,832598039215686;0,588235294117647;87,2978486485352;6,68789362739275;36,3297628270726;83,1625658700704;1,38388232675235;44,6723725804753
"A104";180;22;0,978492647058824;0,747120098039216;0,527328431372549;81,3045086857416;14,4832638233217;36,4175894105819;77,4091549654119;9,06819442844681;44,0365303313438
"A104";180;23;0,95968137254902;0,721139705882353;0,615962009803922;79,63527447656;18,5230913123414;22,2014551442099;75,8067445630061;12,9814572559721;31,1730251927829
"A104";180;24;0,957797181372549;0,855790441176471;0,765686274509804;88,6806395095949;5,42584438318106;14,5900164131074;84,49;0,120000000000009;25,47
"A104";240;1;0,827696078431372;0,541482843137255;0,253216911764706;63,702914739845;21,2921330257277;49,4939506973339;60,4334580558106;16,0259606916507;53,8398136321361
"A104";240;2;0,79952512254902;0,337699142156863;0,217677696078431;51,5858784328194;44,9410499897114;40,5338769972949;48,8134691337395;39,048893076009;44,3820485852227
"A104";240;3;0,371323529411765;0,121323529411765;0,154411764705882;22,0976865510432;29,7439901127577;10,0534028026259;20,5348988368533;26,1885694785149;13,6753447494627
"A104";240;4;0,237745098039216;0,159313725490196;0,162928921568627;18,8189647067097;9,52190007651493;3,13543218207996;17,3906719364505;7,20963767048324;7,13288837858958
"A104";240;5;0,902313112745098;0,649800857843137;0,309712009803922;72,6071862584517;15,2941995477693;53,0819042333595;68,9724715392753;9,88417149621479;58,1337059032255
"A104";240;6;0,868765318627451;0,416865808823529;0,25453431372549;58,237266945759;42,1832466407197;43,732318342577;55,1920140912995;36,0922294748913;48,0489731774243
"A104";240;7;0,409191176470588;0,201348039215686;0,240563725490196;28,6500513962644;24,8223406642739;4,64147040685468;26,8184821311191;21,1880142755884;9,69712345782323
"A104";240;8;0,288327205882353;0,205514705882353;0,195435049019608;24,1887603455761;9,06326315740608;5,34685001930292;22,5401956530077;6,49665656456694;9,76461584451088
"A104";240;9;0,957720588235294;0,722426470588235;0,377328431372549;78,7505100095774;12,4855151576005;52,291812871789;74,8637928264276;6,90569401478863;58,2014259687847
"A104";240;10;0,927742034313725;0,47578125;0,295266544117647;63,5095415568536;40,9560266886292;44,9010343211734;60,2480171454055;34,6565080782792;49,7441924377543
"A104";240;11;0,528507965686275;0,289292279411765;0,316743259803922;38,8820213484762;26,6483497879243;7,33643279990261;36,6307311401221;22,3861186010987;13,3654168615234
"A104";240;12;0,403400735294118;0,301776960784314;0,287852328431373;35,3287032349582;10,3484635654432;6,342753909989;33,2231720580607;7,13552624585703;12,0402840166295
"A104";240;13;0,998100490196078;0,78702512254902;0,441927083333333;83,9590898816602;9,30350055834994;50,7565058456814;79,8587139341767;3,62220654306367;57,4916691142982
"A104";240;14;0,965962009803922;0,585569852941176;0,370373774509804;70,9180346417051;31,5498630819148;44,0364977724986;67,3526098357238;25,3649595653422;49,9041050422474
"A104";240;15;0,731893382352941;0,419393382352941;0,408363970588235;54,0559191360969;31,3710476805789;15,4712042785377;51,1821874310105;26,0707365875773;22,4737855734051
"A104";240;16;0,523008578431372;0,407015931372549;0,377113970588235;46,6089837794391;10,621718499718;8,82526545862334;44,0407293916739;6,80886189198449;15,6513192008743
"A104";240;17;0,995220588235294;0,846446078431373;0,520833333333333;87,8495185834823;2,8977705214559;45,6576787982774;83,5895551458241;-2,64553449113492;53,4581792395849
"A104";240;18;0,993137254901961;0,677205882352941;0,452450980392157;77,2498735962442;23,6224643551846;41,1997593775603;73,4247133306537;17,5295873175035;48,1811215357531
"A104";240;19;0,797564338235294;0,499080882352941;0,457950367647059;61,0272966416809;28,2532251199999;18,1086973809272;57,867595259614;22,7565500016675;25,6834596720272
"A104";240;20;0,678921568627451;0,498774509803922;0,451899509803922;57,4346690073572;16,0991184488876;13,4739558110034;54,4223391545579;11,433798898099;21,125750019206
"A104";240;21;0,997058823529412;0,835294117647059;0,588970588235294;87,4450917389751;6,25297878507119;36,4221567524069;83,2017181092844;0,552632550974042;45,2206785977735
"A104";240;22;0,979810049019608;0,7484375;0,528645833333333;81,4239448493982;14,4728585828764;36,4050637319601;77,4275619227193;8,64884239970043;44,452696540418
"A104";240;23;0,95906862745098;0,723774509803922;0,618229166666667;79,7893713387444;18,1773079942114;22,1014817045713;75,8600395018204;12,2415613087973;31,5687494090991
"A104";240;24;0,960539215686275;0,856035539215686;0,771660539215686;88,7884801490823;5,86972943238118;13,95232175541;84,49;0,120000000000009;25,47
"A104";300;1;0,829626225490196;0,53921568627451;0,250827205882353;63,6211974390514;21,7796908187415;49,7116461904714;60,4630666481856;16,8506715978343;53,7853923942407
"A104";300;2;0,793504901960784;0,338174019607843;0,216360294117647;51,3577175403877;44,300379555921;40,3918990944327;48,6860109018437;38,8160114555673;44,0189723217082
"A104";300;3;0,370450367647059;0,120588235294118;0,153676470588235;22,0155562495391;29,735950326795;10,0640456611278;20,5076902215826;26,4001883409939;13,4951728141104
"A104";300;4;0,235983455882353;0,157552083333333;0,159022671568627;18,5958253765715;9,44346500113347;3,50233818721354;17,2236010836525;7,30279265442987;7,23968588820838
"A104";300;5;0,902359068627451;0,648039215686275;0,307598039215686;72,4953654983091;15,5062382772267;53,2100529534798;68,985245736005;10,4698845201526;57,9598327469738
"A104";300;6;0,867800245098039;0,415854779411765;0,253538602941176;58,1475538519814;42,2050234772165;43,7538565628669;55,2065321087883;36,5011299154507;47,8236904433192
"A104";300;7;0,407827818627451;0,199984681372549;0,238679534313725;28,5020245079923;24,8209760500821;4,74022929449229;26,7368763015471;21,4234969975315;9,52218390703314
"A104";300;8;0,286887254901961;0,203844975490196;0,184466911764706;23,9427273457143;8,72317018777269;6,86588740588191;22,3584211413494;6,36238990326582;10,8740650609629
"A104";300;9;0,958792892156863;0,675704656862745;0,352175245098039;75,8734585684684;18,4428129462124;52,0640309491845;72,2293486115626;13,0950938431094;57,3404944244229
"A104";300;10;0,925612745098039;0,473897058823529;0,293259803921569;63,3305245188636;40,9619911984323;44,940227572667;60,1839231087261;35,0724163381939;49,4980459135031
"A104";300;11;0,557552083333333;0,27078737745098;0,293091299019608;38,7856041164487;31,5032627184757;11,1328723035388;36,6125634084289;27,2725991635394;16,4440129666725
"A104";300;12;0,40140931372549;0,299785539215686;0,285860906862745;35,1157508965515;10,3618450931497;6,35247994664719;33,0882728882209;7,38140732846118;11,7464322309388
"A104";300;13;0,997472426470588;0,786029411764706;0,44093137254902;83,8788193059597;9,35060808726557;50,779596877984;79,9171811398554;4,08046517204164;57,1485903006921
"A104";300;14;0,967110906862745;0,581571691176471;0,372012867647059;70,7376484840601;32,2235304169925;43,6145784896438;67,2972475956599;26,4222815297674;49,1981967351784
"A104";300;15;0,713311887254902;0,448805147058824;0,427159926470588;55,2493939330147;25,9462634014419;14,2338822477709;52,4233261012339;21,2074955369071;21,1676751003707
"A104";300;16;0,521078431372549;0,405575980392157;0,374203431372549;46,4395174811269;10,5212423061724;9,0225620652538;43,9628885297111;6,98906114538655;15,4741746193249
"A104";300;17;0,999402573529412;0,841896446078431;0,52046568627451;87,6596890715358;3,9073649454815;45,4879443257636;83,5480847958153;-1,26776383795052;52,8822117456316
"A104";300;18;0,992018995098039;0,67608762254902;0,451332720588235;77,1485612762205;23,6355244020273;41,2132262776651;73,4538750751436;17,962785352127;47,8209949888986
"A104";300;19;0,796017156862745;0,497533700980392;0,45640318627451;60,880842258685;28,2698327053499;18,1242595253669;57,8314061414914;23,1426598494638;25,3054846259948
"A104";300;20;0,654595588235294;0,529105392156863;0,479105392156863;58,9036433473844;10,2151407415768;11,4634813689099;55,9326317322365;6,10011693017465;19,1334061633684
"A104";300;21;0,996813725490196;0,89093137254902;0,623774509803922;91,077998556126;-0,0661885161507558;36,6773607097864;86,8308089239525;-5,20356096761837;45,4362669263472
"A104";300;22;0,978799019607843;0,747426470588235;0,527328431372549;81,3310845938865;14,4732842312894;36,4535145093474;77,4705009170383;9,06521092355556;44,0765434294497
"A104";300;23;0,953002450980392;0,722441789215686;0,614920343137255;79,5352552725309;17,6642264166902;22,1784002284177;75,7459021731838;12,1802613955619;31,139426219837
"A104";300;24;0,957322303921569;0,855361519607843;0,765165441176471;88,6405079129812;5,41901279896106;14,6015046375338;84,49;0,120000000000009;25,47
"A104";360;1;0,829227941176471;0,538786764705882;0,249754901960784;63,5806498961572;21,78139980295;49,7934647292034;60,4929090301078;16,7313699068987;53,940045103651
"A104";360;2;0,795863970588235;0,335079656862745;0,215042892156863;51,3064858327333;44,8832282670616;40,5421067068825;48,6949843292009;39,2803824471136;44,2193824846563
"A104";360;3;0,368995098039216;0,119132965686275;0,152221200980392;21,8663601170443;29,7464028347388;10,1057068578038;20,3971398011194;26,3680315909056;13,5507514670845
"A104";360;4;0,235585171568627;0,157153799019608;0,15828737745098;18,5464958137856;9,43237494989385;3,5608278335498;17,2060867188332;7,2412843838873;7,3169031158088
"A104";360;5;0,899831495098039;0,648115808823529;0,305560661764706;72,4242516668434;15,1948009994863;53,3532300377955;68,9933777574469;10,0368720647108;58,174431004441
"A104";360;6;0,866804534313726;0,414905024509804;0,252573529411765;58,0598095595326;42,2164801622658;43,7732393501782;55,1862781067586;36,4123143868511;47,9101314645218
"A104";360;7;0,408210784313725;0,200367647058824;0,239583333333333;28,5463096744904;24,8337160078348;4,65326070140084;26,8179063378364;21,3707010077542;9,48988164166107
"A104";360;8;0,28780637254902;0,20499387254902;0,185539215686275;24,0650957583193;8,68327906147684;6,85863901644511;22,5105641776326;6,25570478013124;10,9190734227066
"A104";360;9;0,957720588235294;0,674632352941177;0,351102941176471;75,7760398905266;18,4571022249427;52,075804166971;72,2151161073716;12,9684638872584;57,4372506105803
"A104";360;10;0,925582107843137;0,473866421568627;0,290226715686275;63,3191786622415;40,921885264075;45,3247098312348;60,2415829183457;34,9215684361636;49,9240755163708
"A104";360;11;0,557000612745098;0,270235906862745;0,289108455882353;38,7101163810576;31,4171117167273;11,6600267986645;36,587355856275;27,1178027586697;16,9561109128271
"A104";360;12;0,401240808823529;0,299617034313725;0,285477941176471;35,0962814467889;10,3542892161509;6,38573509193225;33,1137382464973;7,29455079214741;11,8199529535672
"A104";360;13;0,99624693627451;0,785049019607843;0,439950980392157;83,784502864976;9,33418960608529;50,780435029022;79,9128495460266;3,90678917065729;57,2423686423194
"A104";360;14;0,967907475490196;0,583838848039216;0,368397671568627;70,8774942322324;31,9424091451682;44,2615728600664;67,5066347377337;26,0184764213828;49,8822972241748
"A104";360;15;0,730055147058824;0,419715073529412;0,398805147058824;53,95965223233;30,8844544695655;16,7518609681685;51,2452074840872;25,8543023916395;23,324605066015
"A104";360;16;0,523376225490196;0,405729166666667;0,374356617647059;46,5145801318456;10,7480073786655;9,11410478173631;44,0890052710107;7,10115359965419;15,6216999393157
"A104";360;17;0,999647671568627;0,841773897058824;0,520343137254902;87,6573198607337;3,94538906386821;45,501670080797;83,6354006753942;-1,40322577481122;52,9998112767524
"A104";360;18;0,99093137254902;0,677205882352941;0,445833333333333;77,1634883133363;23,2639902537329;41,9454416253783;73,548731328263;17,464503772346;48,5707298079015
"A104";360;19;0,796583946078431;0,498100490196078;0,456969975490196;60,9344994855694;28,2637439777168;18,118551207403;57,9494296428297;23,0189489628722;25,3794595016715
"A104";360;20;0,654580269607843;0,528844975490196;0,478722426470588;58,883830273069;10,2367575690435;11,4913046898422;55,9783266959786;6,00108592149978;19,224333403233
"A104";360;21;0,998529411764706;0,88921568627451;0,620343137254902;90,993162954089;0,227733753635329;37,0150002053913;86,841812568382;-5,09952000389324;45,8325064485396
"A104";360;22;0,978523284313725;0,747150735294118;0,524295343137255;81,2952992730958;14,4076852041397;36,8055698103338;77,5202274179142;8,848624704823;44,4830695332348
"A104";360;23;0,95968137254902;0,721323529411765;0,615563725490196;79,6443718580169;18,4863807182409;22,2681977729353;75,9333562282252;12,8040766964703;31,3227067277065
"A104";360;24;0,957276348039216;0,85390625;0,764874387254902;88,5464162556189;5,59585054403894;14,5074252106018;84,49;0,120000000000009;25,47
"A104";420;1;0,827604166666667;0,53828125;0,24453125;63,4877643271562;21,6061942566848;50,3045618534755;60,4426412556103;16,6274885122844;54,3060179683841
"A104";420;2;0,793933823529412;0,336672794117647;0,215012254901961;51,3012964295008;44,5077724751984;40,5181109390408;48,7230287899817;38,9893657861997;44,1273118954774
"A104";420;3;0,367784926470588;0,119990808823529;0,153079044117647;21,853232511379;29,5390453410899;9,92712618873185;20,4031004988774;26,2112781607827;13,3289123508237
"A104";420;4;0,235569852941176;0,157138480392157;0,158272058823529;18,5446973049404;9,43251490369987;3,56091517223452;17,2213130626828;7,26669237771349;7,25182097887814
"A104";420;5;0,899770220588235;0,646829044117647;0,302527573529412;72,3362901322014;15,3176894374145;53,6146885735556;68,9521859570078;10,2168867005302;58,3057984242895
"A104";420;6;0,866789215686275;0,416482843137255;0,24624693627451;58,1205488703339;41,9368740868171;44,6724255650422;55,2810402321021;36,211268567489;48,6421161340331
"A104";420;7;0,408210784313725;0,200367647058824;0,230759803921569;28,4838789111013;24,5472032979182;6,04962261669434;26,7797312711384;21,1418379392741;10,6463125273385
"A104";420;8;0,287117034313725;0,204304534313725;0,18484987745098;23,9868870144061;8,68894125470701;6,86344453659626;22,4550161253759;6,29273742161401;10,84341660791
